entryId,名称,模型,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
252003,魔爪花,100025,,100025,,
252004,林妖,100014,,100014,,
252005,蚌精,100005,,100005,,
252006,小骷髅,100003,,100003,,
252008,魔爪花,100025,,100025,,
252009,瞌睡蛇,100020,,100020,,
252010,月光蝶,20005,,20005,,
252011,蚌精,100005,,100005,,
252012,林妖,100014,,100014,,
252102,硬壳龟,100027,,100027,,
252103,石巨人,100024,,100024,,
252104,小骷髅,100003,,100003,,
252105,小乌龟,100001,,100001,,
252106,白熊精,100008,,100008,,
252108,木鱼怪,100026,,100026,,
252109,山精,100029,,100029,,
252110,云中子,100034,,100034,,
252111,小骷髅,100003,,100003,,
252112,古树精,100013,,100013,,
252202,石狮,100007,,100007,,
252203,剑魂,100012,,100012,,
252204,白熊精,100008,,100008,,
252205,麟鹿,100015,,100015,,
252206,石巨人,100024,,100024,,
252208,巫龟,100022,,100022,,
252209,木鱼怪,100026,,100026,,
252210,九尾狐,20007,,20007,,
252211,硬壳龟,100027,,100027,,
252212,小骷髅,100003,,100003,,
252310,靡籁,100036,,100036,,
252402,魔爪花,100025,,100025,,
252403,强盗,100002,,100002,,
252404,利刃猿,100028,,100028,,
252405,石巨人,100024,,100024,,
252406,灵猴,100023,,100023,,
252408,小僵尸,100019,,100019,,
252409,石巨人,100024,,100024,,
252410,玉冥真人,100033,,100033,,
252411,邪毒蜂,100018,,100018,,
252412,五毒蝎,100021,,100021,,
252502,麟鹿,100015,,100015,,
252503,冰火螳螂,100016,,100016,,
252504,石狮,100007,,100007,,
252505,利刃猿,100028,,100028,,
252506,小骷髅,100003,,100003,,
252508,巫龟,100022,,100022,,
252509,灵猴,100023,,100023,,
252510,上官清,100031,,100031,,
252511,五毒蝎,100021,,100021,,
252512,木鱼怪,100026,,100026,,
252610,靡籁,100036,,100036,,
252702,麟鹿,100015,,100015,,
252703,小僵尸,100019,,100019,,
252704,小僵尸,100019,,100019,,
252705,魔爪花,100025,,100025,,
252706,魔爪花,100025,,100025,,
252708,古树精,100013,,100013,,
252709,白熊精,100008,,100008,,
252710,地域三头犬,20008,,20008,,
252711,炎魔,100017,,100017,,
252712,寒霜狼,100011,,100011,,
252810,靡籁,100036,,100036,,
252910,魑,100041,,100041,,
253010,魑,100041,,100041,,
253102,强盗,100002,,100002,,
253103,蚌精,100005,,100005,,
253104,魔爪花,100025,,100025,,
253105,寒霜狼,100011,,100011,,
253106,石巨人,100024,,100024,,
253108,蛮牛,100006,,100006,,
253109,山精,100029,,100029,,
253110,剑齿虎,20006,,20006,,
253111,蚌精,100005,,100005,,
253112,五毒蝎,100021,,100021,,
253202,小骷髅,100003,,100003,,
253203,山精,100029,,100029,,
253204,邪毒蜂,100018,,100018,,
253205,五毒蝎,100021,,100021,,
253206,硬壳龟,100027,,100027,,
253208,巫龟,100022,,100022,,
253209,石巨人,100024,,100024,,
253210,鲛人,20001,,20001,,
253211,蛮牛,100006,,100006,,
253212,炎魔,100017,,100017,,
253302,魔爪花,100025,,100025,,
253303,剑魂,100012,,100012,,
253304,五毒蝎,100021,,100021,,
253305,蚌精,100005,,100005,,
253306,冰火螳螂,100016,,100016,,
253308,魔爪花,100025,,100025,,
253309,瞌睡蛇,100020,,100020,,
253310,地域三头犬,20008,,20008,,
253311,异面怪,100009,,100009,,
253312,冰火螳螂,100016,,100016,,
253402,炎魔,100017,,100017,,
253403,魔爪花,100025,,100025,,
253404,蛮牛,100006,,100006,,
253405,林妖,100014,,100014,,
253406,蝶精灵,100010,,100010,,
253408,山精,100029,,100029,,
253409,魔爪花,100025,,100025,,
253410,九尾狐,20007,,20007,,
253411,灵猴,100023,,100023,,
253412,山精,100029,,100029,,
253510,混沌,100037,,100037,,
253602,硬壳龟,100027,,100027,,
253603,山精,100029,,100029,,
253604,利刃猿,100028,,100028,,
253605,强盗,100002,,100002,,
253606,小乌龟,100001,,100001,,
253608,古树精,100013,,100013,,
253609,小骷髅,100003,,100003,,
253610,玉冥真人,100033,,100033,,
253611,异面怪,100009,,100009,,
253612,邪毒蜂,100018,,100018,,
253702,冰火螳螂,100016,,100016,,
253703,冰火螳螂,100016,,100016,,
253704,利刃猿,100028,,100028,,
253705,木鱼怪,100026,,100026,,
253706,强盗,100002,,100002,,
253708,石巨人,100024,,100024,,
253709,五毒蝎,100021,,100021,,
253710,逸琼玄女,100032,,100032,,
253711,灵猴,100023,,100023,,
253712,强盗,100002,,100002,,
253810,混沌,100037,,100037,,
253902,蚌精,100005,,100005,,
253903,小骷髅,100003,,100003,,
253904,跳跳鼠,100004,,100004,,
253905,强盗,100002,,100002,,
253906,山精,100029,,100029,,
253908,白熊精,100008,,100008,,
253909,蝶精灵,100010,,100010,,
253910,剑侠兔,20002,,20002,,
253911,炎魔,100017,,100017,,
253912,剑魂,100012,,100012,,
254002,石狮,100007,,100007,,
254003,小僵尸,100019,,100019,,
254004,强盗,100002,,100002,,
254005,跳跳鼠,100004,,100004,,
254006,冰火螳螂,100016,,100016,,
254008,白熊精,100008,,100008,,
254009,魔爪花,100025,,100025,,
254010,忠勇兔,20011,,20011,,
254011,小骷髅,100003,,100003,,
254012,小骷髅,100003,,100003,,
254102,冰火螳螂,100016,,100016,,
254103,跳跳鼠,100004,,100004,,
254104,瞌睡蛇,100020,,100020,,
254105,石巨人,100024,,100024,,
254106,蛮牛,100006,,100006,,
254108,麟鹿,100015,,100015,,
254109,强盗,100002,,100002,,
254110,忠勇兔,20011,,20011,,
254111,小骷髅,100003,,100003,,
254112,小骷髅,100003,,100003,,
254210,靡籁,100036,,100036,,
254310,深渊之龙,100039,,100039,,
254402,炎魔,100017,,100017,,
254403,石狮,100007,,100007,,
254404,寒霜狼,100011,,100011,,
254405,炎魔,100017,,100017,,
254406,石巨人,100024,,100024,,
254408,小乌龟,100001,,100001,,
254409,瞌睡蛇,100020,,100020,,
254410,逸琼玄女,100032,,100032,,
254411,灵猴,100023,,100023,,
254412,小乌龟,100001,,100001,,
254502,强盗,100002,,100002,,
254503,强盗,100002,,100002,,
254504,木鱼怪,100026,,100026,,
254505,木鱼怪,100026,,100026,,
254506,小僵尸,100019,,100019,,
254508,蛮牛,100006,,100006,,
254509,小僵尸,100019,,100019,,
254510,剑齿虎,20006,,20006,,
254511,蚌精,100005,,100005,,
254512,石巨人,100024,,100024,,
254610,魅,100040,,100040,,
254702,石狮,100007,,100007,,
254703,小骷髅,100003,,100003,,
254704,白熊精,100008,,100008,,
254705,硬壳龟,100027,,100027,,
254706,硬壳龟,100027,,100027,,
254708,麟鹿,100015,,100015,,
254709,瞌睡蛇,100020,,100020,,
254710,玉冥真人,100033,,100033,,
254711,炎魔,100017,,100017,,
254712,冰火螳螂,100016,,100016,,
254802,蚌精,100005,,100005,,
254803,蛮牛,100006,,100006,,
254804,剑魂,100012,,100012,,
254805,五毒蝎,100021,,100021,,
254806,山精,100029,,100029,,
254808,蛮牛,100006,,100006,,
254809,跳跳鼠,100004,,100004,,
254810,黑水玄蛇,20010,,20010,,
254811,利刃猿,100028,,100028,,
254812,蚌精,100005,,100005,,
254902,蝶精灵,100010,,100010,,
254903,跳跳鼠,100004,,100004,,
254904,炎魔,100017,,100017,,
254905,蚌精,100005,,100005,,
254906,寒霜狼,100011,,100011,,
254908,白熊精,100008,,100008,,
254909,蛮牛,100006,,100006,,
254910,逸琼玄女,100032,,100032,,
254911,跳跳鼠,100004,,100004,,
254912,剑魂,100012,,100012,,
255002,寒霜狼,100011,,100011,,
255003,石狮,100007,,100007,,
255004,古树精,100013,,100013,,
255005,跳跳鼠,100004,,100004,,
255006,魔爪花,100025,,100025,,
255008,山精,100029,,100029,,
255009,小骷髅,100003,,100003,,
255010,黑水玄蛇,20010,,20010,,
255011,蛮牛,100006,,100006,,
255012,白熊精,100008,,100008,,
255110,混沌,100037,,100037,,
255202,蛮牛,100006,,100006,,
255203,邪毒蜂,100018,,100018,,
255204,石巨人,100024,,100024,,
255205,利刃猿,100028,,100028,,
255206,林妖,100014,,100014,,
255208,小僵尸,100019,,100019,,
255209,小骷髅,100003,,100003,,
255210,九尾狐,20007,,20007,,
255211,强盗,100002,,100002,,
255212,林妖,100014,,100014,,
255302,巫龟,100022,,100022,,
255303,石巨人,100024,,100024,,
255304,魔爪花,100025,,100025,,
255305,木鱼怪,100026,,100026,,
255306,蚌精,100005,,100005,,
255308,巫龟,100022,,100022,,
255309,剑魂,100012,,100012,,
255310,云中子,100034,,100034,,
255311,石巨人,100024,,100024,,
255312,白熊精,100008,,100008,,
255410,混沌,100037,,100037,,
255502,林妖,100014,,100014,,
255503,剑魂,100012,,100012,,
255504,瞌睡蛇,100020,,100020,,
255505,蚌精,100005,,100005,,
255506,林妖,100014,,100014,,
255508,白熊精,100008,,100008,,
255509,山精,100029,,100029,,
255510,玉冥真人,100033,,100033,,
255511,邪毒蜂,100018,,100018,,
255512,硬壳龟,100027,,100027,,
255602,蝶精灵,100010,,100010,,
255603,蚌精,100005,,100005,,
255604,白熊精,100008,,100008,,
255605,小僵尸,100019,,100019,,
255606,硬壳龟,100027,,100027,,
255608,剑魂,100012,,100012,,
255609,白熊精,100008,,100008,,
255610,忠勇兔,20011,,20011,,
255611,小乌龟,100001,,100001,,
255612,灵猴,100023,,100023,,
255702,硬壳龟,100027,,100027,,
255703,炎魔,100017,,100017,,
255704,石狮,100007,,100007,,
255705,巫龟,100022,,100022,,
255706,灵猴,100023,,100023,,
255708,小僵尸,100019,,100019,,
255709,魔爪花,100025,,100025,,
255710,上官清,100031,,100031,,
255711,利刃猿,100028,,100028,,
255712,石巨人,100024,,100024,,
255802,炎魔,100017,,100017,,
255803,蛮牛,100006,,100006,,
255804,灵猴,100023,,100023,,
255805,小骷髅,100003,,100003,,
255806,木鱼怪,100026,,100026,,
255808,小乌龟,100001,,100001,,
255809,强盗,100002,,100002,,
255810,黑水玄蛇,20010,,20010,,
255811,巫龟,100022,,100022,,
255812,异面怪,100009,,100009,,
255902,蛮牛,100006,,100006,,
255903,炎魔,100017,,100017,,
255904,寒霜狼,100011,,100011,,
255905,古树精,100013,,100013,,
255906,小僵尸,100019,,100019,,
255908,炎魔,100017,,100017,,
255909,山精,100029,,100029,,
255910,鲛人,20001,,20001,,
255911,白熊精,100008,,100008,,
255912,剑魂,100012,,100012,,
256002,剑魂,100012,,100012,,
256003,五毒蝎,100021,,100021,,
256004,五毒蝎,100021,,100021,,
256005,小僵尸,100019,,100019,,
256006,木鱼怪,100026,,100026,,
256008,异面怪,100009,,100009,,
256009,邪毒蜂,100018,,100018,,
256010,逸琼玄女,100032,,100032,,
256011,白熊精,100008,,100008,,
256012,蛮牛,100006,,100006,,
256110,魑,100041,,100041,,
256210,靡籁,100036,,100036,,
256302,硬壳龟,100027,,100027,,
256303,麟鹿,100015,,100015,,
256304,灵猴,100023,,100023,,
256305,小乌龟,100001,,100001,,
256306,石狮,100007,,100007,,
256308,跳跳鼠,100004,,100004,,
256309,石巨人,100024,,100024,,
256310,宠物剑邪,100030,,100030,,
256311,利刃猿,100028,,100028,,
256312,蚌精,100005,,100005,,
256402,邪毒蜂,100018,,100018,,
256403,五毒蝎,100021,,100021,,
256404,山精,100029,,100029,,
256405,炎魔,100017,,100017,,
256406,古树精,100013,,100013,,
256408,小骷髅,100003,,100003,,
256409,林妖,100014,,100014,,
256410,宠物剑邪,100030,,100030,,
256411,古树精,100013,,100013,,
256412,异面怪,100009,,100009,,
256510,深渊之龙,100039,,100039,,
256602,小乌龟,100001,,100001,,
256603,硬壳龟,100027,,100027,,
256604,蝶精灵,100010,,100010,,
256605,林妖,100014,,100014,,
256606,炎魔,100017,,100017,,
256608,邪毒蜂,100018,,100018,,
256609,蛮牛,100006,,100006,,
256610,剑齿虎,20006,,20006,,
256611,麟鹿,100015,,100015,,
256612,蚌精,100005,,100005,,
256710,穷奇,100038,,100038,,
256802,小骷髅,100003,,100003,,
256803,巫龟,100022,,100022,,
256804,蚌精,100005,,100005,,
256805,小僵尸,100019,,100019,,
256806,蛮牛,100006,,100006,,
256808,邪毒蜂,100018,,100018,,
256809,邪毒蜂,100018,,100018,,
256810,九尾狐,20007,,20007,,
256811,蝶精灵,100010,,100010,,
256812,邪毒蜂,100018,,100018,,
256902,蝶精灵,100010,,100010,,
256903,古树精,100013,,100013,,
256904,利刃猿,100028,,100028,,
256905,蝶精灵,100010,,100010,,
256906,灵猴,100023,,100023,,
256908,麟鹿,100015,,100015,,
256909,蛮牛,100006,,100006,,
256910,云中子,100034,,100034,,
256911,硬壳龟,100027,,100027,,
256912,五毒蝎,100021,,100021,,
257002,邪毒蜂,100018,,100018,,
257003,蚌精,100005,,100005,,
257004,寒霜狼,100011,,100011,,
257005,蝶精灵,100010,,100010,,
257006,异面怪,100009,,100009,,
257008,石巨人,100024,,100024,,
257009,强盗,100002,,100002,,
257010,宠物剑邪,100030,,100030,,
257011,林妖,100014,,100014,,
257012,剑魂,100012,,100012,,
257102,小乌龟,100001,,100001,,
257103,硬壳龟,100027,,100027,,
257104,灵猴,100023,,100023,,
257105,寒霜狼,100011,,100011,,
257106,麟鹿,100015,,100015,,
257108,白熊精,100008,,100008,,
257109,五毒蝎,100021,,100021,,
257110,月光蝶,20005,,20005,,
257111,小乌龟,100001,,100001,,
257112,蝶精灵,100010,,100010,,
257202,古树精,100013,,100013,,
257203,异面怪,100009,,100009,,
257204,巫龟,100022,,100022,,
257205,魔爪花,100025,,100025,,
257206,蝶精灵,100010,,100010,,
257208,木鱼怪,100026,,100026,,
257209,冰火螳螂,100016,,100016,,
257210,云中子,100034,,100034,,
257211,蚌精,100005,,100005,,
257212,魔爪花,100025,,100025,,
257302,蚌精,100005,,100005,,
257303,小乌龟,100001,,100001,,
257304,蝶精灵,100010,,100010,,
257305,山精,100029,,100029,,
257306,灵猴,100023,,100023,,
257308,邪毒蜂,100018,,100018,,
257309,蚌精,100005,,100005,,
257310,九尾狐,20007,,20007,,
257311,蚌精,100005,,100005,,
257312,异面怪,100009,,100009,,
257410,魅,100040,,100040,,
257502,冰火螳螂,100016,,100016,,
257503,异面怪,100009,,100009,,
257504,蚌精,100005,,100005,,
257505,小僵尸,100019,,100019,,
257506,异面怪,100009,,100009,,
257508,木鱼怪,100026,,100026,,
257509,木鱼怪,100026,,100026,,
257510,鲛人,20001,,20001,,
257511,古树精,100013,,100013,,
257512,异面怪,100009,,100009,,
257602,硬壳龟,100027,,100027,,
257603,邪毒蜂,100018,,100018,,
257604,强盗,100002,,100002,,
257605,蛮牛,100006,,100006,,
257606,石巨人,100024,,100024,,
257608,蝶精灵,100010,,100010,,
257609,白熊精,100008,,100008,,
257610,宠物剑邪,100030,,100030,,
257611,蚌精,100005,,100005,,
257612,邪毒蜂,100018,,100018,,
257702,古树精,100013,,100013,,
257703,邪毒蜂,100018,,100018,,
257704,魔爪花,100025,,100025,,
257705,山精,100029,,100029,,
257706,蛮牛,100006,,100006,,
257708,瞌睡蛇,100020,,100020,,
257709,蝶精灵,100010,,100010,,
257710,地域三头犬,20008,,20008,,
257711,剑魂,100012,,100012,,
257712,灵猴,100023,,100023,,
257802,小乌龟,100001,,100001,,
257803,冰火螳螂,100016,,100016,,
257804,蚌精,100005,,100005,,
257805,硬壳龟,100027,,100027,,
257806,寒霜狼,100011,,100011,,
257808,麟鹿,100015,,100015,,
257809,蛮牛,100006,,100006,,
257810,九尾狐,20007,,20007,,
257811,冰火螳螂,100016,,100016,,
257812,古树精,100013,,100013,,
257902,魔爪花,100025,,100025,,
257903,小僵尸,100019,,100019,,
257904,邪毒蜂,100018,,100018,,
257905,蚌精,100005,,100005,,
257906,寒霜狼,100011,,100011,,
257908,硬壳龟,100027,,100027,,
257909,五毒蝎,100021,,100021,,
257910,剑侠兔,20002,,20002,,
257911,石狮,100007,,100007,,
257912,灵猴,100023,,100023,,
258002,寒霜狼,100011,,100011,,
258003,林妖,100014,,100014,,
258004,异面怪,100009,,100009,,
258005,蚌精,100005,,100005,,
258006,灵猴,100023,,100023,,
258008,石狮,100007,,100007,,
258009,强盗,100002,,100002,,
258010,九尾狐,20007,,20007,,
258011,魔爪花,100025,,100025,,
258012,冰火螳螂,100016,,100016,,
258102,邪毒蜂,100018,,100018,,
258103,灵猴,100023,,100023,,
258104,利刃猿,100028,,100028,,
258105,剑魂,100012,,100012,,
258106,小僵尸,100019,,100019,,
258108,跳跳鼠,100004,,100004,,
258109,利刃猿,100028,,100028,,
258110,云中子,100034,,100034,,
258111,蝶精灵,100010,,100010,,
258112,炎魔,100017,,100017,,
258202,邪毒蜂,100018,,100018,,
258203,白熊精,100008,,100008,,
258204,瞌睡蛇,100020,,100020,,
258205,林妖,100014,,100014,,
258206,小骷髅,100003,,100003,,
258208,邪毒蜂,100018,,100018,,
258209,蝶精灵,100010,,100010,,
258210,剑齿虎,20006,,20006,,
258211,炎魔,100017,,100017,,
258212,魔爪花,100025,,100025,,
258302,石狮,100007,,100007,,
258303,古树精,100013,,100013,,
258304,灵猴,100023,,100023,,
258305,强盗,100002,,100002,,
258306,小僵尸,100019,,100019,,
258308,蛮牛,100006,,100006,,
258309,小僵尸,100019,,100019,,
258310,上官清,100031,,100031,,
258311,巫龟,100022,,100022,,
258312,灵猴,100023,,100023,,
258410,穷奇,100038,,100038,,
258502,冰火螳螂,100016,,100016,,
258503,强盗,100002,,100002,,
258504,硬壳龟,100027,,100027,,
258505,五毒蝎,100021,,100021,,
258506,石巨人,100024,,100024,,
258508,蚌精,100005,,100005,,
258509,灵猴,100023,,100023,,
258510,月光蝶,20005,,20005,,
258511,古树精,100013,,100013,,
258512,蝶精灵,100010,,100010,,
258602,利刃猿,100028,,100028,,
258603,魔爪花,100025,,100025,,
258604,炎魔,100017,,100017,,
258605,小乌龟,100001,,100001,,
258606,山精,100029,,100029,,
258608,五毒蝎,100021,,100021,,
258609,石巨人,100024,,100024,,
258610,宠物剑邪,100030,,100030,,
258611,剑魂,100012,,100012,,
258612,小骷髅,100003,,100003,,
258702,硬壳龟,100027,,100027,,
258703,利刃猿,100028,,100028,,
258704,石巨人,100024,,100024,,
258705,小骷髅,100003,,100003,,
258706,小骷髅,100003,,100003,,
258708,蝶精灵,100010,,100010,,
258709,木鱼怪,100026,,100026,,
258710,忠勇兔,20011,,20011,,
258711,瞌睡蛇,100020,,100020,,
258712,跳跳鼠,100004,,100004,,
258802,石狮,100007,,100007,,
258803,炎魔,100017,,100017,,
258804,异面怪,100009,,100009,,
258805,异面怪,100009,,100009,,
258806,石狮,100007,,100007,,
258808,邪毒蜂,100018,,100018,,
258809,五毒蝎,100021,,100021,,
258810,地域三头犬,20008,,20008,,
258811,灵猴,100023,,100023,,
258812,蝶精灵,100010,,100010,,
258902,巫龟,100022,,100022,,
258903,五毒蝎,100021,,100021,,
258904,山精,100029,,100029,,
258905,跳跳鼠,100004,,100004,,
258906,魔爪花,100025,,100025,,
258908,林妖,100014,,100014,,
258909,石巨人,100024,,100024,,
258910,上官清,100031,,100031,,
258911,强盗,100002,,100002,,
258912,巫龟,100022,,100022,,
259002,林妖,100014,,100014,,
259003,强盗,100002,,100002,,
259004,石巨人,100024,,100024,,
259005,麟鹿,100015,,100015,,
259006,灵猴,100023,,100023,,
259008,硬壳龟,100027,,100027,,
259009,白熊精,100008,,100008,,
259010,宠物剑邪,100030,,100030,,
259011,五毒蝎,100021,,100021,,
259012,灵猴,100023,,100023,,
259102,冰火螳螂,100016,,100016,,
259103,冰火螳螂,100016,,100016,,
259104,小骷髅,100003,,100003,,
259105,灵猴,100023,,100023,,
259106,硬壳龟,100027,,100027,,
259108,强盗,100002,,100002,,
259109,硬壳龟,100027,,100027,,
259110,云中子,100034,,100034,,
259111,五毒蝎,100021,,100021,,
259112,剑魂,100012,,100012,,
259210,靡籁,100036,,100036,,
259310,混沌,100037,,100037,,
259410,魅,100040,,100040,,
259502,跳跳鼠,100004,,100004,,
259503,小乌龟,100001,,100001,,
259504,石巨人,100024,,100024,,
259505,小僵尸,100019,,100019,,
259506,山精,100029,,100029,,
259508,蚌精,100005,,100005,,
259509,剑魂,100012,,100012,,
259510,玉冥真人,100033,,100033,,
259511,石狮,100007,,100007,,
259512,寒霜狼,100011,,100011,,
259602,麟鹿,100015,,100015,,
259603,五毒蝎,100021,,100021,,
259604,山精,100029,,100029,,
259605,剑魂,100012,,100012,,
259606,小乌龟,100001,,100001,,
259608,巫龟,100022,,100022,,
259609,剑魂,100012,,100012,,
259610,鲛人,20001,,20001,,
259611,硬壳龟,100027,,100027,,
259612,寒霜狼,100011,,100011,,
259702,跳跳鼠,100004,,100004,,
259703,硬壳龟,100027,,100027,,
259704,山精,100029,,100029,,
259705,蛮牛,100006,,100006,,
259706,异面怪,100009,,100009,,
259708,魔爪花,100025,,100025,,
259709,白熊精,100008,,100008,,
259710,云中子,100034,,100034,,
259711,蝶精灵,100010,,100010,,
259712,剑魂,100012,,100012,,
259810,穷奇,100038,,100038,,
259902,利刃猿,100028,,100028,,
259903,炎魔,100017,,100017,,
259904,强盗,100002,,100002,,
259905,冰火螳螂,100016,,100016,,
259906,麟鹿,100015,,100015,,
259908,小乌龟,100001,,100001,,
259909,巫龟,100022,,100022,,
259910,玉冥真人,100033,,100033,,
259911,木鱼怪,100026,,100026,,
259912,小僵尸,100019,,100019,,
260010,混沌,100037,,100037,,
260110,靡籁,100036,,100036,,
260202,木鱼怪,100026,,100026,,
260203,强盗,100002,,100002,,
260204,蚌精,100005,,100005,,
260205,硬壳龟,100027,,100027,,
260206,林妖,100014,,100014,,
260208,古树精,100013,,100013,,
260209,木鱼怪,100026,,100026,,
260210,剑侠兔,20002,,20002,,
260211,蚌精,100005,,100005,,
260212,炎魔,100017,,100017,,
260302,蝶精灵,100010,,100010,,
260303,林妖,100014,,100014,,
260304,强盗,100002,,100002,,
260305,石巨人,100024,,100024,,
260306,古树精,100013,,100013,,
260308,林妖,100014,,100014,,
260309,巫龟,100022,,100022,,
260310,黑水玄蛇,20010,,20010,,
260311,蛮牛,100006,,100006,,
260312,石巨人,100024,,100024,,
260410,魑,100041,,100041,,
260502,跳跳鼠,100004,,100004,,
260503,小乌龟,100001,,100001,,
260504,小骷髅,100003,,100003,,
260505,小僵尸,100019,,100019,,
260506,蛮牛,100006,,100006,,
260508,蛮牛,100006,,100006,,
260509,利刃猿,100028,,100028,,
260510,逸琼玄女,100032,,100032,,
260511,巫龟,100022,,100022,,
260512,魔爪花,100025,,100025,,
260602,异面怪,100009,,100009,,
260603,剑魂,100012,,100012,,
260604,小僵尸,100019,,100019,,
260605,巫龟,100022,,100022,,
260606,蝶精灵,100010,,100010,,
260608,巫龟,100022,,100022,,
260609,蚌精,100005,,100005,,
260610,玉冥真人,100033,,100033,,
260611,麟鹿,100015,,100015,,
260612,石巨人,100024,,100024,,
260710,魑,100041,,100041,,
260810,靡籁,100036,,100036,,
260902,木鱼怪,100026,,100026,,
260903,邪毒蜂,100018,,100018,,
260904,林妖,100014,,100014,,
260905,强盗,100002,,100002,,
260906,五毒蝎,100021,,100021,,
260908,小乌龟,100001,,100001,,
260909,白熊精,100008,,100008,,
260910,忠勇兔,20011,,20011,,
260911,蚌精,100005,,100005,,
260912,蛮牛,100006,,100006,,
261002,灵猴,100023,,100023,,
261003,邪毒蜂,100018,,100018,,
261004,山精,100029,,100029,,
261005,木鱼怪,100026,,100026,,
261006,小僵尸,100019,,100019,,
261008,蝶精灵,100010,,100010,,
261009,石狮,100007,,100007,,
261010,玉冥真人,100033,,100033,,
261011,巫龟,100022,,100022,,
261012,蝶精灵,100010,,100010,,
261110,深渊之龙,100039,,100039,,
261202,林妖,100014,,100014,,
261203,石巨人,100024,,100024,,
261204,硬壳龟,100027,,100027,,
261205,五毒蝎,100021,,100021,,
261206,石狮,100007,,100007,,
261208,古树精,100013,,100013,,
261209,冰火螳螂,100016,,100016,,
261210,剑齿虎,20006,,20006,,
261211,瞌睡蛇,100020,,100020,,
261212,强盗,100002,,100002,,
261302,五毒蝎,100021,,100021,,
261303,巫龟,100022,,100022,,
261304,林妖,100014,,100014,,
261305,石巨人,100024,,100024,,
261306,木鱼怪,100026,,100026,,
261308,跳跳鼠,100004,,100004,,
261309,冰火螳螂,100016,,100016,,
261310,忠勇兔,20011,,20011,,
261311,巫龟,100022,,100022,,
261312,蚌精,100005,,100005,,
261402,小乌龟,100001,,100001,,
261403,白熊精,100008,,100008,,
261404,异面怪,100009,,100009,,
261405,邪毒蜂,100018,,100018,,
261406,山精,100029,,100029,,
261408,寒霜狼,100011,,100011,,
261409,木鱼怪,100026,,100026,,
261410,剑齿虎,20006,,20006,,
261411,异面怪,100009,,100009,,
261412,木鱼怪,100026,,100026,,
261502,硬壳龟,100027,,100027,,
261503,剑魂,100012,,100012,,
261504,异面怪,100009,,100009,,
261505,冰火螳螂,100016,,100016,,
261506,冰火螳螂,100016,,100016,,
261508,五毒蝎,100021,,100021,,
261509,巫龟,100022,,100022,,
261510,黑水玄蛇,20010,,20010,,
261511,五毒蝎,100021,,100021,,
261512,小僵尸,100019,,100019,,
261610,深渊之龙,100039,,100039,,
261710,魅,100040,,100040,,
261810,穷奇,100038,,100038,,
261902,林妖,100014,,100014,,
261903,木鱼怪,100026,,100026,,
261904,林妖,100014,,100014,,
261905,魔爪花,100025,,100025,,
261906,白熊精,100008,,100008,,
261908,强盗,100002,,100002,,
261909,林妖,100014,,100014,,
261910,剑齿虎,20006,,20006,,
261911,蝶精灵,100010,,100010,,
261912,白熊精,100008,,100008,,
262002,灵猴,100023,,100023,,
262003,林妖,100014,,100014,,
262004,邪毒蜂,100018,,100018,,
262005,巫龟,100022,,100022,,
262006,五毒蝎,100021,,100021,,
262008,蛮牛,100006,,100006,,
262009,灵猴,100023,,100023,,
262010,鲛人,20001,,20001,,
262011,利刃猿,100028,,100028,,
262012,蚌精,100005,,100005,,
262102,五毒蝎,100021,,100021,,
262103,石巨人,100024,,100024,,
262104,小僵尸,100019,,100019,,
262105,麟鹿,100015,,100015,,
262106,小骷髅,100003,,100003,,
262108,强盗,100002,,100002,,
262109,硬壳龟,100027,,100027,,
262110,黑水玄蛇,20010,,20010,,
262111,小乌龟,100001,,100001,,
262112,石巨人,100024,,100024,,
262210,深渊之龙,100039,,100039,,
262310,靡籁,100036,,100036,,
262410,魅,100040,,100040,,
262502,五毒蝎,100021,,100021,,
262503,寒霜狼,100011,,100011,,
262504,石巨人,100024,,100024,,
262505,五毒蝎,100021,,100021,,
262506,石巨人,100024,,100024,,
262508,小僵尸,100019,,100019,,
262509,木鱼怪,100026,,100026,,
262510,剑侠兔,20002,,20002,,
262511,利刃猿,100028,,100028,,
262512,山精,100029,,100029,,
262602,瞌睡蛇,100020,,100020,,
262603,小僵尸,100019,,100019,,
262604,巫龟,100022,,100022,,
262605,异面怪,100009,,100009,,
262606,小乌龟,100001,,100001,,
262608,炎魔,100017,,100017,,
262609,瞌睡蛇,100020,,100020,,
262610,忠勇兔,20011,,20011,,
262611,灵猴,100023,,100023,,
262612,蝶精灵,100010,,100010,,
262702,炎魔,100017,,100017,,
262703,小骷髅,100003,,100003,,
262704,山精,100029,,100029,,
262705,寒霜狼,100011,,100011,,
262706,蛮牛,100006,,100006,,
262708,强盗,100002,,100002,,
262709,硬壳龟,100027,,100027,,
262710,忠勇兔,20011,,20011,,
262711,跳跳鼠,100004,,100004,,
262712,瞌睡蛇,100020,,100020,,
262802,小僵尸,100019,,100019,,
262803,利刃猿,100028,,100028,,
262804,林妖,100014,,100014,,
262805,五毒蝎,100021,,100021,,
262806,小僵尸,100019,,100019,,
262808,利刃猿,100028,,100028,,
262809,蚌精,100005,,100005,,
262810,云中子,100034,,100034,,
262811,麟鹿,100015,,100015,,
262812,魔爪花,100025,,100025,,
